data_format,access,associated_entities,file_name,submitter_id,data_category,annotations,file_size,md5sum,file_id,data_type,state,experimental_strategy,GNA11,BTK,HRAS,RNF43,AKT2,EGFR,ARID1A,ERBB4,EZH2,MAP2K2,DDR2,NOTCH3,CREBBP,MAPK1,MYCN,RAC1,SMARCB1,TSC2,CDK6,FGFR2,PTCH1,MYD88,CBL,GNAQ,PPP2R1A,TOP1,NTRK1,NFE2L2,NOTCH2,MYC,CHEK2,MAGOH,PDGFRA,BRAF,ATM,fle_name_h5,TCGA ID
SVS,open,"[{'entity_submitter_id': 'TCGA-13-0762-01A-01-BS1', 'entity_type': 'slide', 'case_id': '6485b68f-caa7-45cd-9bc5-78c2add8191d', 'entity_id': '6f3b37f7-9bef-4866-bb07-dbb60257d37c'}]",TCGA-13-0762-01A-01-BS1.6f3b37f7-9bef-4866-bb07-dbb60257d37c.svs,TCGA.13.0762,Biospecimen,,71897395,1b7aee8b6b27bd137b961da92de63e20,c904227b-ec24-4d36-a029-3812672a2443,Slide Image,released,Tissue Slide,1.9802701670478213,1.464527740638292,2.114277656515293,1.8091572464044754,1.9963588011186597,2.041116427358168,2.1997547071898444,2.0261857966292114,2.0751197160308124,2.2212991127773947,1.809910406437458,2.2732489659585373,2.2654957069486716,2.094514866177313,1.9653765853918632,2.2825966484349074,2.1737853456024565,2.1596957654438054,1.9212221793113065,2.1107100465950177,1.9133869573497533,2.0184301263184214,1.997105581511684,2.08991153946295,2.1940082995443353,2.233974291366252,1.8233873269083665,2.095905267710501,2.2366375796930544,2.1005790619235682,1.7953197904228122,2.1774072832658162,1.755925016218839,2.093627937233623,1.8719560112223317,TCGA-13-0762-01A-01-BS1.6f3b37f7-9bef-4866-bb07-dbb60257d37c.h5,TCGA-13-0762-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-09-0364-01A-01-BS1', 'entity_type': 'slide', 'case_id': '6746533a-8d0b-4ebc-87ec-49c8738121a8', 'entity_id': '1546ea7d-1678-4910-a51e-2a1a41a96fc7'}]",TCGA-09-0364-01A-01-BS1.1546ea7d-1678-4910-a51e-2a1a41a96fc7.svs,TCGA.09.0364,Biospecimen,,67444909,adce3b11d904d2d8f56dd557496d39f5,c04ced2c-e097-47cf-91f2-2f532882407d,Slide Image,released,Tissue Slide,1.9297372121699576,1.421106331571934,2.0939359878302883,1.93761872716576,2.0495620630271065,1.7980231447240234,2.10386582559036,1.780799628991713,2.124068288939956,2.1330889379938407,2.0929252268384952,2.2386330665015284,2.242038593126012,2.071333762285672,2.262013067228998,2.2167548363888523,2.129623593866413,2.1209313131874006,1.946295788972395,2.1779058329498193,2.028056137787177,1.8936991404637868,1.9053113439121703,2.1342256112161455,2.32625279029423,2.254203345411204,1.7570472442179363,1.9877236518687236,2.212616620832252,1.78679717739824,1.9353257600869196,2.095154937099327,1.9071693207388827,2.0513763734114927,1.9192874607808934,TCGA-09-0364-01A-01-BS1.1546ea7d-1678-4910-a51e-2a1a41a96fc7.h5,TCGA-09-0364-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-13-0888-01A-01-TS1', 'entity_type': 'slide', 'case_id': '6cf9f872-2e59-45cf-bb5e-ebd7fa1b3caf', 'entity_id': 'ffd7136c-4224-4e96-b6bd-91271f3be8be'}]",TCGA-13-0888-01A-01-TS1.ffd7136c-4224-4e96-b6bd-91271f3be8be.svs,TCGA.13.0888,Biospecimen,,185388049,10e134513e18527a33842019f9e336b0,2ae2bbb1-6846-4415-a60a-074f96ca8ad1,Slide Image,released,Tissue Slide,1.9921528535157436,1.3867192708329708,2.1422167904159304,1.9373305925472737,2.107482201835358,1.9704076206557006,2.245241956211512,2.1376632788799603,1.9386841039635736,2.2107767745098577,2.122477084493411,2.3361939351678136,2.252217685630259,2.1024131620170956,2.077664964500731,2.2597193447645543,2.2338029135956714,2.2120037147628073,2.065672177593837,1.9178486538613146,2.0407916655680847,1.9539350064401138,1.96923597435881,2.0782533360430264,2.289631557031464,2.207581866074863,1.8217874170670223,2.0985086043970615,2.27844607714072,2.059570412037424,1.8427693901357998,2.1089517990537767,1.9417730315455397,2.0515563381903004,1.8523056565960399,TCGA-13-0888-01A-01-TS1.ffd7136c-4224-4e96-b6bd-91271f3be8be.h5,TCGA-13-0888-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-29-1768-01A-01-TS1', 'entity_type': 'slide', 'case_id': '838693d5-1ae0-4d75-834b-e1b89b96b0ed', 'entity_id': '62464711-a212-4d0b-8ae8-d4e75c238043'}]",TCGA-29-1768-01A-01-TS1.62464711-a212-4d0b-8ae8-d4e75c238043.svs,TCGA.29.1768,Biospecimen,,108865647,6038c59c6cd2c50e006bdebe0b59b8aa,a5c9761b-c54b-41a0-b0ee-aed76d413d70,Slide Image,released,Tissue Slide,1.9460529959950605,1.7794169460296685,2.0502315535955593,1.9187444809825438,2.005081614711242,1.9033157514228927,2.0084287744334164,1.8877209520400369,1.8833658286532182,2.1081869063746304,2.1645980745091253,2.1655963018780424,2.126492098371112,2.1861973334870184,1.9165843196734844,2.2077468018327595,2.0854111878328707,2.0410904502959126,1.8684890020867284,2.0979443049108113,1.8798924392192553,2.078203275344419,1.934271250516674,2.2119708699054876,2.2365841697342206,2.141394692375549,1.8218682819983716,2.0686459787186298,2.275398873949728,2.2426439875270794,1.9416582654530556,2.0887481010001356,2.077226590485532,2.0576048470706616,1.9633009065450222,TCGA-29-1768-01A-01-TS1.62464711-a212-4d0b-8ae8-d4e75c238043.h5,TCGA-29-1768-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-13-0804-01A-01-TS1', 'entity_type': 'slide', 'case_id': '7e34d3c1-1fab-4326-9a69-4260d2bac558', 'entity_id': 'b9fae803-f9dd-47ee-8417-3f7af1bbf123'}]",TCGA-13-0804-01A-01-TS1.b9fae803-f9dd-47ee-8417-3f7af1bbf123.svs,TCGA.13.0804,Biospecimen,,503567537,6f6289042bd77390f7e051786dcbc957,2cf3a269-ae0b-4366-ae73-564bbd1f5962,Slide Image,released,Tissue Slide,1.9703518590921318,1.642408364104009,2.09272788600557,1.8697076772755437,2.044539489670571,2.003140782509585,2.161643455051617,1.9152594652136674,1.9982992713754846,2.222502384520488,1.8164520818184264,2.222913982936229,2.221450956595474,2.075207591147774,1.8418820786312655,2.271476189966805,2.103011573192268,2.173546449981642,1.6247008391000128,2.114784553951832,1.8982493469164397,2.0406357424378716,1.9988007385161781,2.1605029610595894,2.1831256529567176,2.148559405354938,1.796332331073189,2.0708421728663726,2.264685906239966,2.1571661800902335,1.8199419202018463,2.1264324691456182,1.5944866979808878,2.1042073223250672,1.8360952830481068,TCGA-13-0804-01A-01-TS1.b9fae803-f9dd-47ee-8417-3f7af1bbf123.h5,TCGA-13-0804-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-13-0804-01A-01-BS1', 'entity_type': 'slide', 'case_id': '7e34d3c1-1fab-4326-9a69-4260d2bac558', 'entity_id': 'bc23d958-ae94-4d3f-ad5c-2a42dbc98154'}]",TCGA-13-0804-01A-01-BS1.bc23d958-ae94-4d3f-ad5c-2a42dbc98154.svs,TCGA.13.0804,Biospecimen,,264421275,484d3daa3874838fc8a74f091685f976,088a7212-f8d6-48e6-b8cb-f0c021ce0eeb,Slide Image,released,Tissue Slide,1.9703518590921318,1.642408364104009,2.09272788600557,1.8697076772755437,2.044539489670571,2.003140782509585,2.161643455051617,1.9152594652136674,1.9982992713754846,2.222502384520488,1.8164520818184264,2.222913982936229,2.221450956595474,2.075207591147774,1.8418820786312655,2.271476189966805,2.103011573192268,2.173546449981642,1.6247008391000128,2.114784553951832,1.8982493469164397,2.0406357424378716,1.9988007385161781,2.1605029610595894,2.1831256529567176,2.148559405354938,1.796332331073189,2.0708421728663726,2.264685906239966,2.1571661800902335,1.8199419202018463,2.1264324691456182,1.5944866979808878,2.1042073223250672,1.8360952830481068,TCGA-13-0804-01A-01-BS1.bc23d958-ae94-4d3f-ad5c-2a42dbc98154.h5,TCGA-13-0804-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-13-0920-01A-01-TS1', 'entity_type': 'slide', 'case_id': '85a85a11-7200-4e96-97af-6ba26d680d59', 'entity_id': '865199e6-7b94-40ef-82e8-e65aa9377818'}]",TCGA-13-0920-01A-01-TS1.865199e6-7b94-40ef-82e8-e65aa9377818.svs,TCGA.13.0920,Biospecimen,,176394973,7baa596e76512ee408c69edfac7b0bdf,5b9ccda8-256d-4ff1-bd38-35ce8bd0a92c,Slide Image,released,Tissue Slide,2.0091129570966233,1.415634692896559,2.128683984508235,2.0172868436435722,2.122656670368866,1.9622755031415775,2.206514624243312,2.1981241725790555,1.9220272085919812,2.267569127486426,1.8372585092992733,2.20113912769881,2.1810500272679327,2.103841428503371,1.9037032674500391,2.2388995413079122,2.252228202149081,2.1151947113856537,1.7458900355696003,2.09041857301841,1.8609589860290594,2.071799918708489,2.004179057179289,2.146492528929446,2.3309587271818852,2.1322948685836383,1.8041984499964827,2.0533285458225836,2.053161732659355,2.2591450911479423,1.9172607902875165,2.178075736275236,1.9820078588379952,1.999965340178039,1.9849660134569507,TCGA-13-0920-01A-01-TS1.865199e6-7b94-40ef-82e8-e65aa9377818.h5,TCGA-13-0920-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-23-1121-01A-01-BS1', 'entity_type': 'slide', 'case_id': '81005bae-686a-4598-8994-49d90ebac56f', 'entity_id': '036710ff-eaf5-41fe-808b-a536ff0a2080'}]",TCGA-23-1121-01A-01-BS1.036710ff-eaf5-41fe-808b-a536ff0a2080.svs,TCGA.23.1121,Biospecimen,,193645773,71017339fa8f9d0f1cc1c9aeabf8df82,bc1b3ab0-da0b-4e85-bdc3-81f80f31105c,Slide Image,released,Tissue Slide,1.9608409844437311,1.6191109771297874,2.142134611018259,2.0361033633892642,2.0946626112188893,1.8558291304680006,2.127576729494316,2.0859329269751408,2.0750067223897233,2.171462226112779,1.9230947020580769,2.2861101229001664,2.177883176991868,2.1036584313759152,2.003140782509585,2.0226859878573626,2.221787100164472,2.1589225531700644,1.7596666256807914,1.9384970253396387,2.080990341669686,1.938165954321882,1.9390293879630909,2.0856348236552917,2.2908464640886557,2.1395130693914517,1.910371790561629,1.9115700775985656,2.068380594320411,2.085523011995704,1.9323326766416238,2.0455874026732594,1.8265794878726753,1.9941559473974755,1.8634132418199774,TCGA-23-1121-01A-01-BS1.036710ff-eaf5-41fe-808b-a536ff0a2080.h5,TCGA-23-1121-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-09-1662-01A-01-BS1', 'entity_type': 'slide', 'case_id': '867f9563-16c9-45a8-b519-6df61ba1b6b7', 'entity_id': '47ad6cd0-c2f1-4aae-aa2a-ff9dae3583db'}]",TCGA-09-1662-01A-01-BS1.47ad6cd0-c2f1-4aae-aa2a-ff9dae3583db.svs,TCGA.09.1662,Biospecimen,,192116303,8d120d736ed9ce0c5d9c11948824a666,d997eccf-f815-4d29-a07a-1418179e1ec2,Slide Image,released,Tissue Slide,1.9766610282853967,1.7877849144726436,2.031406092641279,1.9125453990886183,2.0540339860786054,1.99077424896367,2.0095017934751542,1.5989632441400792,2.0511320836826608,2.1186021568734246,2.0225139835436,2.0528280228297873,2.185961385057509,2.16945362039085,1.991443314277112,2.202698457171461,2.0511320836826608,2.0909500638627043,1.9885042866876999,2.120859358662629,1.9828205030754105,2.035790027007041,2.0229770046987094,2.22810936091724,2.24865675096849,2.2572947971342385,1.7044025780098035,2.1327808665188224,2.2597506582068956,2.203361264848945,1.9271495500875608,2.14595467448795,2.021004369400241,2.069769921983105,2.1704812523607084,TCGA-09-1662-01A-01-BS1.47ad6cd0-c2f1-4aae-aa2a-ff9dae3583db.h5,TCGA-09-1662-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-10-0925-01B-01-TS1', 'entity_type': 'slide', 'case_id': '869c9aae-85eb-4faa-8893-b3f487e8981c', 'entity_id': '99e79d6a-c335-4f6e-97b3-ff91f48dd7be'}]",TCGA-10-0925-01B-01-TS1.99e79d6a-c335-4f6e-97b3-ff91f48dd7be.svs,TCGA.10.0925,Biospecimen,,89580525,3dc15867108e4048bd39a5c3e5703637,b9d5fc47-9a39-4e99-a108-3ad3382a2ec6,Slide Image,released,Tissue Slide,2.0351369273730744,1.5198851269817877,2.034077999928306,1.9764809217449644,2.0563008492381933,1.8979496406263583,2.0469570888933357,1.9485067749025793,1.935484562428866,2.1327216111221197,1.9066345772544668,2.065596134857783,2.146071623977599,2.135337353217302,1.8231450808012881,2.234092096548745,2.067862259806059,2.1191308950041563,1.8692913350670795,1.995217186425496,1.9678952669349234,2.0086300532253496,1.9492616692888274,2.235718530737101,2.2172886083719607,2.2003530120107504,1.7357885852893933,2.1106010039289376,2.2135680696761666,2.240209564234276,1.7410624882383947,2.100921682731345,1.8312045161909842,2.063642389770862,2.02035479922051,TCGA-10-0925-01B-01-TS1.99e79d6a-c335-4f6e-97b3-ff91f48dd7be.h5,TCGA-10-0925-01B
SVS,open,"[{'entity_submitter_id': 'TCGA-04-1342-01A-01-BS1', 'entity_type': 'slide', 'case_id': '8727855e-120a-4216-a803-8cc6cd1159be', 'entity_id': '60d1ad37-988e-46c9-82a4-a94d69c21ad0'}]",TCGA-04-1342-01A-01-BS1.60d1ad37-988e-46c9-82a4-a94d69c21ad0.svs,TCGA.04.1342,Biospecimen,,232203223,1ebab9e13bb6d22f43a1ec3a69bec478,5d75371b-64fd-46a1-a616-5b2c78663c2b,Slide Image,released,Tissue Slide,1.9245989558741663,1.4780755942372732,2.0545979801972534,2.032166479164013,2.070476475294186,1.9376763441282097,2.15926884153939,2.033842530361659,2.0691891652154846,2.0678496141438374,1.9076592511934058,2.18923720750272,2.182009411529739,2.0536620886923487,1.8479192364382593,2.2068448207132096,2.0279376988127202,2.1541662878750523,1.780327708265635,2.0803661141309706,1.8617673809428852,2.021494581724986,1.9582056768637193,2.2010948559143184,2.253825428359498,2.2519442173140662,1.736634281100747,2.129576039922399,2.4492881076861464,2.1166650694778024,1.8715867690876093,2.088388894471101,1.8415649907635614,2.09054220075074,1.9928073662680181,TCGA-04-1342-01A-01-BS1.60d1ad37-988e-46c9-82a4-a94d69c21ad0.h5,TCGA-04-1342-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-25-2042-01A-01-BS1', 'entity_type': 'slide', 'case_id': '818dc159-aba4-46bc-a4ed-68ee0f8c4461', 'entity_id': '682d08f1-28cd-4f93-a65b-7d735574c7db'}]",TCGA-25-2042-01A-01-BS1.682d08f1-28cd-4f93-a65b-7d735574c7db.svs,TCGA.25.2042,Biospecimen,,98497485,c0ac23c166aca494d2fcf2a5448a6c21,73eeb90d-89c4-4fc7-a268-43d1b1243c8e,Slide Image,released,Tissue Slide,1.9759126808509795,1.6758060088776008,2.0426738174876213,1.9057427021767666,1.9959376426549613,1.8898687581716884,2.089416624701914,2.0806033664999246,1.941643918765347,2.1158698982933872,2.239847615669602,2.1212910081699365,2.1521574739669114,2.0779529342533767,1.8958942339600626,2.1763527119420014,2.005189328354626,2.0524556765948487,1.8654125760414595,2.0023579930399698,1.848344570607669,2.060997491100239,1.9201380254310876,2.2213967293072048,2.2608043056454785,2.209965290875938,1.7925758026039453,2.133337695687363,2.2419110949586254,2.1648505939659435,1.7499126441927988,2.082599051494916,2.174149267317815,2.0057277226068124,1.9783635097513166,TCGA-25-2042-01A-01-BS1.682d08f1-28cd-4f93-a65b-7d735574c7db.h5,TCGA-25-2042-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-13-1512-01A-01-BS1', 'entity_type': 'slide', 'case_id': '82093ed9-a3c8-4e34-931f-4ec7ae745711', 'entity_id': 'fbdc48b1-7344-41d9-90a4-f585b9b202b5'}]",TCGA-13-1512-01A-01-BS1.fbdc48b1-7344-41d9-90a4-f585b9b202b5.svs,TCGA.13.1512,Biospecimen,,435182151,291a6abdbfb68c0fbe6f7a6347f617bf,f048ad6a-0d8c-4dd9-90d3-9a1a3662dda7,Slide Image,released,Tissue Slide,1.9465385230156085,1.6854540628571237,2.151715690549856,1.8977547833586899,2.044746571882949,1.871663705776446,2.1240204700777965,2.130692960190604,2.071988839154651,2.144315943903039,1.970700317862532,2.1929264647810793,2.119623331312668,2.0966550357477387,1.9597989656494343,2.2341563480720636,2.1296117055924118,2.0440992975325445,1.680194560884901,1.991142972977926,1.8950829114599559,1.9588404766057246,1.926698204414637,2.196390896587642,2.3248846004888124,2.2308097826833806,1.7021629354162988,1.998678783165236,2.1683563143953,2.0114437106901346,1.9499733117896834,2.121722471436335,1.918700442669204,2.044914794610236,1.8807771655457077,TCGA-13-1512-01A-01-BS1.fbdc48b1-7344-41d9-90a4-f585b9b202b5.h5,TCGA-13-1512-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-24-2033-01A-01-BS1', 'entity_type': 'slide', 'case_id': '872d2922-7292-4681-adb7-d3b267eccbe7', 'entity_id': 'c452734b-3ab3-4067-b7d3-fce4e584a18e'}]",TCGA-24-2033-01A-01-BS1.c452734b-3ab3-4067-b7d3-fce4e584a18e.svs,TCGA.24.2033,Biospecimen,,81749667,a9f6360ad684465cffc88807513c5748,9b83823f-bd88-4b26-92c8-9af5165ecc69,Slide Image,released,Tissue Slide,1.8936539852427066,1.6890251317731888,2.0619011037028474,1.8699080765331957,2.0503473814754596,1.680809286373453,2.0340649197402123,2.0195190170854542,2.0632359373329026,2.12789831694803,2.080990341669686,2.124271493597628,2.0747430208982816,2.0610611525233478,1.9425473583501243,2.200629883804267,2.0454968856268985,2.1106979313303897,1.9855291345359927,2.0052162549527206,1.8078132483001146,1.9672242385587964,1.943464303268734,1.998678783165236,2.2972307842321205,2.1534120043795664,1.7560113861759667,2.0673689604455667,2.1733985336110124,2.255619263713301,2.0654567081548083,2.1594188626003206,1.9175400685754451,2.016594921803132,2.0006688605144403,TCGA-24-2033-01A-01-BS1.c452734b-3ab3-4067-b7d3-fce4e584a18e.h5,TCGA-24-2033-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-24-2033-01A-01-TS1', 'entity_type': 'slide', 'case_id': '872d2922-7292-4681-adb7-d3b267eccbe7', 'entity_id': '88804778-148e-4bc9-9ea2-958f6e212d0c'}]",TCGA-24-2033-01A-01-TS1.88804778-148e-4bc9-9ea2-958f6e212d0c.svs,TCGA.24.2033,Biospecimen,,157124701,d8ef9757c33d7c31de1f8fc61ee1e287,31a522ba-d5a5-4b63-a5cc-2df6eebac1ee,Slide Image,released,Tissue Slide,1.8936539852427066,1.6890251317731888,2.0619011037028474,1.8699080765331957,2.0503473814754596,1.680809286373453,2.0340649197402123,2.0195190170854542,2.0632359373329026,2.12789831694803,2.080990341669686,2.124271493597628,2.0747430208982816,2.0610611525233478,1.9425473583501243,2.200629883804267,2.0454968856268985,2.1106979313303897,1.9855291345359927,2.0052162549527206,1.8078132483001146,1.9672242385587964,1.943464303268734,1.998678783165236,2.2972307842321205,2.1534120043795664,1.7560113861759667,2.0673689604455667,2.1733985336110124,2.255619263713301,2.0654567081548083,2.1594188626003206,1.9175400685754451,2.016594921803132,2.0006688605144403,TCGA-24-2033-01A-01-TS1.88804778-148e-4bc9-9ea2-958f6e212d0c.h5,TCGA-24-2033-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-23-1110-01A-01-BS1', 'entity_type': 'slide', 'case_id': '9fb1ba57-2007-4477-b000-2d36f163efd2', 'entity_id': '9586db89-39c2-4109-9575-b2c545d3a490'}]",TCGA-23-1110-01A-01-BS1.9586db89-39c2-4109-9575-b2c545d3a490.svs,TCGA.23.1110,Biospecimen,,129705661,eb4c69a8004ce0b3627f58c636bf4735,0944b1f3-30a8-479b-93ab-0dd8c3b9a420,Slide Image,released,Tissue Slide,1.9449382483413566,1.4048952862690287,2.061659371884038,2.0533285458225836,2.1522155888367793,1.8711866028593769,2.140230855816099,2.229110766198541,2.2171579150436695,2.122632727448786,1.727683063520921,2.2242991745955014,2.2059750687578634,2.0886242512544886,1.975593770136343,2.0875585097817835,2.1324252814591302,2.158587693721301,1.644109833965378,1.9867367149936908,1.9723434061234688,1.9386697145426757,2.0464275270610757,2.1074457380894334,2.326428564678496,2.2712595309511365,1.7644054014390405,2.018629402283078,2.188150196060511,2.1600533181722237,1.8462792196705053,2.050553264586051,1.7479120694477788,2.044539489670571,1.9911020103563124,TCGA-23-1110-01A-01-BS1.9586db89-39c2-4109-9575-b2c545d3a490.h5,TCGA-23-1110-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-23-1110-01A-01-TS1', 'entity_type': 'slide', 'case_id': '9fb1ba57-2007-4477-b000-2d36f163efd2', 'entity_id': '04ccc391-1194-4dc4-8692-607901904c83'}]",TCGA-23-1110-01A-01-TS1.04ccc391-1194-4dc4-8692-607901904c83.svs,TCGA.23.1110,Biospecimen,,60592045,a8b6b2571fe5ac6d23544592aa09f986,a4f820d9-52ef-45f6-b708-485100f562ce,Slide Image,released,Tissue Slide,1.9449382483413566,1.4048952862690287,2.061659371884038,2.0533285458225836,2.1522155888367793,1.8711866028593769,2.140230855816099,2.229110766198541,2.2171579150436695,2.122632727448786,1.727683063520921,2.2242991745955014,2.2059750687578634,2.0886242512544886,1.975593770136343,2.0875585097817835,2.1324252814591302,2.158587693721301,1.644109833965378,1.9867367149936908,1.9723434061234688,1.9386697145426757,2.0464275270610757,2.1074457380894334,2.326428564678496,2.2712595309511365,1.7644054014390405,2.018629402283078,2.188150196060511,2.1600533181722237,1.8462792196705053,2.050553264586051,1.7479120694477788,2.044539489670571,1.9911020103563124,TCGA-23-1110-01A-01-TS1.04ccc391-1194-4dc4-8692-607901904c83.h5,TCGA-23-1110-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-10-0930-01A-01-TS1', 'entity_type': 'slide', 'case_id': '99f1ae02-86ec-4d93-8cd4-650bf6f02c10', 'entity_id': '3ec1ee42-18e6-4a31-96de-f5852709af5b'}]",TCGA-10-0930-01A-01-TS1.3ec1ee42-18e6-4a31-96de-f5852709af5b.svs,TCGA.10.0930,Biospecimen,,23084547,965c10e4996a8728ccd79a550b225db6,c98a8c8e-3dcf-407d-a2fd-768592932062,Slide Image,released,Tissue Slide,2.0484022690826684,1.6265113286233888,2.087459313273419,1.7953530047381852,2.042868320823967,2.0954010091750797,1.9643252595732934,1.7098079965767115,1.9064414051449465,2.2715483992085876,1.932086469319333,2.1831143840178573,2.1852307154506443,2.1563562854479614,1.820444103087964,2.2558498160968714,2.1496203763010824,2.086814296009249,1.821706545596007,2.04623371483867,1.9301146254419654,1.9881345882615538,1.9183040105530111,2.2590615358708557,2.2465860068739434,2.219149134752011,1.7910425456330707,2.042219829192722,2.2095593019856787,2.2557345465493865,1.8837003429264123,2.0035589188416076,1.8993275464278818,2.0923207475050014,1.8921174932630898,TCGA-10-0930-01A-01-TS1.3ec1ee42-18e6-4a31-96de-f5852709af5b.h5,TCGA-10-0930-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-10-0930-01A-01-BS1', 'entity_type': 'slide', 'case_id': '99f1ae02-86ec-4d93-8cd4-650bf6f02c10', 'entity_id': '24152907-d723-4056-8ee7-2c90090b97ea'}]",TCGA-10-0930-01A-01-BS1.24152907-d723-4056-8ee7-2c90090b97ea.svs,TCGA.10.0930,Biospecimen,,42960549,fa2a4f5b8bddbf1180e7d9574749b887,2903e996-7e2c-4330-b868-d770082f1245,Slide Image,released,Tissue Slide,2.0484022690826684,1.6265113286233888,2.087459313273419,1.7953530047381852,2.042868320823967,2.0954010091750797,1.9643252595732934,1.7098079965767115,1.9064414051449465,2.2715483992085876,1.932086469319333,2.1831143840178573,2.1852307154506443,2.1563562854479614,1.820444103087964,2.2558498160968714,2.1496203763010824,2.086814296009249,1.821706545596007,2.04623371483867,1.9301146254419654,1.9881345882615538,1.9183040105530111,2.2590615358708557,2.2465860068739434,2.219149134752011,1.7910425456330707,2.042219829192722,2.2095593019856787,2.2557345465493865,1.8837003429264123,2.0035589188416076,1.8993275464278818,2.0923207475050014,1.8921174932630898,TCGA-10-0930-01A-01-BS1.24152907-d723-4056-8ee7-2c90090b97ea.h5,TCGA-10-0930-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-10-0937-01A-01-BS1', 'entity_type': 'slide', 'case_id': 'a5030259-cf9c-4a58-8710-b9da8ee59320', 'entity_id': '37919e58-3142-472b-8dc2-f55a22a976ce'}]",TCGA-10-0937-01A-01-BS1.37919e58-3142-472b-8dc2-f55a22a976ce.svs,TCGA.10.0937,Biospecimen,,152266123,93fdef668190c712e58297cf897eadfb,c88643b4-f104-4109-906b-abb22a35de19,Slide Image,released,Tissue Slide,2.0363513517481344,1.5835045304075959,2.170424189391707,1.9481077325988003,2.1090003439213802,2.0305007411653193,2.136542314969711,1.780479421359609,1.9855703260697652,2.268531805669162,1.7952699668811785,2.189147601767893,2.146363937878037,2.0450183022246073,2.013688950524086,2.20137152241675,2.1754219513753745,2.0936895549450374,1.6636040761778292,2.1711999669193767,1.9336640420664946,2.1180611126448907,1.985336884940498,2.2006409570816805,2.2207783302899546,2.0878064580114635,1.8191151992379102,2.045160607702962,2.2466706110322883,2.2524490235002483,1.6860840891908273,2.1168457020535723,1.7856072497428568,2.024113804070318,1.8120031757050974,TCGA-10-0937-01A-01-BS1.37919e58-3142-472b-8dc2-f55a22a976ce.h5,TCGA-10-0937-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-24-2254-01A-01-BS1', 'entity_type': 'slide', 'case_id': '9af2248a-d86a-4277-93b4-8eba5a39bd3c', 'entity_id': '8693850b-af0f-47b9-8113-44ab1cde89cb'}]",TCGA-24-2254-01A-01-BS1.8693850b-af0f-47b9-8113-44ab1cde89cb.svs,TCGA.24.2254,Biospecimen,,86724733,aea0425ece6581654c1df85e992e8af2,a5cb8ae7-c62f-435f-a022-99e0b997a516,Slide Image,released,Tissue Slide,2.0061716797520606,1.715274314839864,2.034234948841757,1.8304030928202593,1.9789441816879974,1.9982043709192132,2.0277534325210844,1.9782390361706734,2.0540980923411682,2.088215438231197,2.0325333554784004,2.107251242319103,2.15943040174977,2.074278234722956,1.9040906333666827,2.1503542357941066,2.019572103390527,2.103646230376653,1.8781970705287814,2.0344834009212054,2.0292003252430892,2.0266866533682966,2.038892947282361,2.1935734757247487,2.2965770809800503,2.1540386798866193,1.737672803324289,2.1104555952090056,2.2181159363675955,2.1461885597916637,1.8259193208747597,2.150132969802369,2.0038285914606844,2.0514920687728804,2.0330310438571724,TCGA-24-2254-01A-01-BS1.8693850b-af0f-47b9-8113-44ab1cde89cb.h5,TCGA-24-2254-01A
